Lead_ID,Age,Budget,Location,Property_Type,Inquiry_Type,Time_Spent_on_Site,Number_of_Visits,Contacted,Converted
3305,57,12611966,Bangalore,3BHK,Rent,2,2,1,0
3306,26,6741152,Bangalore,3BHK,Buy,14,9,0,1
3307,27,5795788,Mumbai,3BHK,Buy,14,1,1,0
3308,52,10849973,Mumbai,3BHK,Buy,13,7,1,1
3309,52,12721869,Pune,1BHK,Rent,17,7,1,1
3310,45,4593103,Delhi,1BHK,Buy,26,1,1,0
3311,53,7529520,Bangalore,1BHK,Rent,17,7,1,1
3312,27,7981541,Bangalore,3BHK,Rent,22,1,0,0
3313,32,4188409,Pune,3BHK,Rent,18,2,1,0
3314,36,7246395,Delhi,3BHK,Buy,3,9,1,0
3315,36,2528742,Pune,1BHK,Buy,21,8,1,0
3316,56,6431449,Bangalore,3BHK,Rent,16,9,0,1
3317,33,2022873,Bangalore,1BHK,Rent,19,9,1,0
3318,27,11713055,Mumbai,3BHK,Rent,6,4,1,0
3319,56,7891732,Mumbai,1BHK,Rent,23,5,0,1
3320,29,6422801,Delhi,2BHK,Rent,26,7,1,1
3321,52,6835805,Bangalore,3BHK,Rent,6,6,1,0
3322,31,2705339,Bangalore,3BHK,Buy,18,9,1,0
3323,28,9889785,Mumbai,1BHK,Rent,9,2,0,0
3324,53,11622156,Pune,3BHK,Rent,18,8,0,1
3325,43,8801693,Pune,1BHK,Rent,6,2,0,0
3326,45,13106177,Bangalore,1BHK,Rent,9,2,1,0
3327,28,13948882,Bangalore,2BHK,Buy,25,3,1,0
3328,42,12100846,Delhi,2BHK,Buy,18,4,0,1
3329,24,12433131,Delhi,3BHK,Rent,25,6,0,1
3330,23,7201774,Mumbai,3BHK,Rent,16,6,1,1
3331,49,14952344,Bangalore,1BHK,Rent,24,2,0,0
3332,49,2243761,Pune,1BHK,Buy,23,6,0,0
3333,54,11378829,Delhi,1BHK,Buy,13,8,1,1
3334,54,14825733,Mumbai,1BHK,Buy,11,5,0,1
3335,48,14085843,Mumbai,3BHK,Rent,8,1,1,0
3336,33,9114070,Pune,2BHK,Buy,26,8,1,1
3337,35,2435485,Delhi,3BHK,Rent,24,6,0,0
3338,43,8633381,Pune,3BHK,Rent,17,2,0,0
3339,46,7249337,Mumbai,3BHK,Rent,9,7,1,0
3340,24,8170205,Bangalore,2BHK,Rent,6,8,0,0
3341,46,12076728,Pune,3BHK,Rent,1,2,0,0
3342,29,9176185,Mumbai,2BHK,Buy,1,1,0,0
3343,25,8001827,Bangalore,1BHK,Buy,13,6,0,1
3344,52,13744063,Bangalore,3BHK,Buy,7,6,0,0
3345,40,12362352,Delhi,1BHK,Rent,10,8,0,0
3346,31,6354657,Delhi,1BHK,Buy,18,7,1,1
3347,35,12219535,Mumbai,1BHK,Rent,6,8,1,0
3348,52,4522189,Pune,3BHK,Rent,13,5,1,0
3349,48,9050585,Bangalore,1BHK,Rent,5,2,0,0
3350,42,2942151,Delhi,3BHK,Buy,21,5,0,0
3351,37,8271245,Delhi,1BHK,Buy,26,2,1,0
3352,46,2476015,Pune,3BHK,Buy,15,9,0,0
3353,27,2876611,Delhi,3BHK,Buy,12,5,1,0
3354,46,10725696,Mumbai,3BHK,Rent,22,1,1,0
3355,45,9429174,Pune,1BHK,Rent,11,9,0,1
3356,30,8075770,Bangalore,3BHK,Rent,8,5,0,0
3357,39,5427495,Mumbai,1BHK,Rent,5,1,0,0
3358,31,8860184,Bangalore,2BHK,Rent,8,9,0,0
3359,33,10208891,Bangalore,1BHK,Buy,5,9,0,0
3360,28,6070936,Delhi,1BHK,Buy,10,9,0,0
3361,24,10744578,Mumbai,3BHK,Rent,15,6,0,1
3362,51,8581060,Mumbai,1BHK,Rent,6,2,0,0
3363,48,6408421,Pune,2BHK,Rent,24,7,0,1
3364,31,3786741,Mumbai,3BHK,Rent,18,2,0,0
3365,21,10375065,Pune,1BHK,Rent,23,4,1,1
3366,58,13644709,Mumbai,1BHK,Buy,3,4,0,0
3367,44,3972645,Bangalore,3BHK,Rent,9,7,1,0
3368,51,6151235,Pune,3BHK,Buy,10,6,1,0
3369,46,7261789,Mumbai,1BHK,Buy,7,7,1,0
3370,25,9611293,Pune,1BHK,Rent,19,6,0,1
3371,40,6444279,Delhi,3BHK,Rent,24,1,1,0
3372,31,14388242,Delhi,3BHK,Buy,26,4,1,1
3373,53,4715366,Pune,2BHK,Buy,2,3,0,0
3374,58,2437538,Pune,2BHK,Buy,26,7,0,0
3375,47,4224615,Bangalore,2BHK,Rent,28,7,0,0
3376,54,3150112,Mumbai,3BHK,Buy,8,4,0,0
3377,35,11195168,Delhi,3BHK,Rent,7,7,0,0
3378,52,11689165,Delhi,3BHK,Buy,28,4,0,1
3379,41,7733413,Mumbai,1BHK,Rent,5,9,1,0
3380,25,13865481,Delhi,3BHK,Rent,4,3,1,0
3381,26,11175480,Delhi,1BHK,Buy,11,2,1,0
3382,58,12415643,Pune,3BHK,Rent,26,5,0,1
3383,42,14763597,Delhi,3BHK,Rent,28,9,1,1
3384,38,12084963,Delhi,1BHK,Buy,10,3,0,0
3385,34,5643003,Delhi,3BHK,Rent,1,1,0,0
3386,30,9490651,Mumbai,3BHK,Buy,29,9,0,1
3387,33,9945982,Bangalore,3BHK,Buy,4,5,1,0
3388,51,11149024,Pune,2BHK,Buy,22,2,1,0
3389,50,3048581,Bangalore,3BHK,Rent,6,6,0,0
3390,23,11918059,Delhi,1BHK,Rent,18,3,1,0
3391,50,8098818,Delhi,1BHK,Buy,25,9,1,1
3392,26,9154474,Delhi,1BHK,Rent,13,3,1,0
3393,49,7638702,Bangalore,3BHK,Buy,13,2,1,0
3394,28,2802914,Mumbai,1BHK,Buy,1,3,0,0
3395,53,13239949,Mumbai,2BHK,Buy,4,6,0,0
3396,37,11640129,Pune,1BHK,Rent,4,3,1,0
3397,31,7801116,Bangalore,3BHK,Rent,18,9,1,1
3398,33,5497859,Mumbai,2BHK,Rent,24,9,0,1
3399,31,8514329,Pune,1BHK,Buy,27,9,0,1
3400,51,12708082,Delhi,2BHK,Buy,18,2,1,0
3401,48,13809537,Delhi,1BHK,Rent,18,7,0,1
3402,26,6262911,Pune,3BHK,Rent,15,2,1,0
3403,36,10214025,Mumbai,2BHK,Buy,18,1,1,0
3404,24,3338223,Bangalore,1BHK,Buy,15,5,0,0
3405,55,5562709,Pune,1BHK,Buy,17,8,0,1
3406,46,13635432,Mumbai,2BHK,Buy,29,3,1,0
3407,32,13522730,Pune,2BHK,Rent,5,7,1,0
3408,31,14105236,Mumbai,2BHK,Rent,11,6,0,1
3409,57,13795874,Delhi,2BHK,Buy,16,1,1,0
3410,45,6278639,Pune,1BHK,Buy,20,7,1,1
3411,38,8654589,Bangalore,1BHK,Rent,2,3,1,0
3412,39,11005908,Pune,1BHK,Buy,17,4,1,1
3413,43,14664660,Delhi,3BHK,Buy,1,2,1,0
3414,58,6072660,Delhi,2BHK,Rent,18,1,0,0
3415,38,6881083,Mumbai,1BHK,Rent,17,5,1,1
3416,46,13599531,Delhi,2BHK,Rent,25,6,1,1
3417,26,13214815,Mumbai,2BHK,Buy,18,2,1,0
3418,24,6495590,Delhi,1BHK,Buy,19,6,0,1
3419,49,13271368,Mumbai,2BHK,Rent,25,6,0,1
3420,54,5217268,Bangalore,2BHK,Rent,5,8,0,0
3421,37,10033681,Mumbai,2BHK,Buy,13,8,0,1
3422,36,9679124,Mumbai,2BHK,Buy,24,6,0,1
3423,22,12282567,Bangalore,2BHK,Buy,23,7,0,1
3424,54,3825779,Mumbai,1BHK,Rent,6,4,1,0
3425,28,6329266,Mumbai,1BHK,Rent,13,5,1,1
3426,33,8123688,Bangalore,2BHK,Buy,18,6,1,1
3427,28,8548216,Delhi,2BHK,Rent,29,6,0,1
3428,50,8235111,Pune,2BHK,Rent,4,3,0,0
3429,52,13337879,Mumbai,3BHK,Rent,9,9,0,0
3430,56,7065719,Delhi,2BHK,Buy,23,4,0,1
3431,50,9041527,Pune,3BHK,Buy,3,8,0,0
3432,21,4143781,Bangalore,3BHK,Rent,22,4,0,0
3433,59,7883947,Mumbai,3BHK,Buy,24,6,1,1
3434,37,13178487,Mumbai,1BHK,Rent,24,1,0,0
3435,40,6141042,Bangalore,3BHK,Rent,8,2,1,0
3436,44,3519546,Mumbai,2BHK,Buy,13,6,0,0
3437,42,4055408,Pune,2BHK,Rent,24,3,0,0
3438,49,3379233,Pune,1BHK,Rent,26,7,0,0
3439,42,5752778,Bangalore,1BHK,Rent,22,1,1,0
3440,29,5305822,Mumbai,2BHK,Rent,11,3,1,0
3441,57,7967569,Delhi,1BHK,Rent,10,3,1,0
3442,30,8162043,Mumbai,1BHK,Rent,11,1,1,0
3443,56,5203669,Bangalore,3BHK,Buy,3,4,0,0
3444,57,14489770,Delhi,3BHK,Rent,25,8,1,1
3445,48,5451345,Pune,1BHK,Buy,14,7,1,1
3446,48,6190247,Pune,2BHK,Buy,14,7,0,1
3447,41,9002414,Delhi,3BHK,Buy,19,5,0,1
3448,44,9356072,Delhi,2BHK,Buy,28,4,0,1
3449,22,5215534,Bangalore,1BHK,Buy,28,6,1,1
3450,28,3717222,Mumbai,2BHK,Rent,4,2,1,0
3451,47,2200211,Pune,2BHK,Rent,26,1,1,0
3452,42,6830668,Mumbai,2BHK,Buy,1,7,0,0
3453,57,14638828,Pune,2BHK,Rent,2,4,0,0
3454,47,11061568,Mumbai,1BHK,Buy,6,7,0,0
3455,49,11843523,Pune,1BHK,Rent,13,6,0,1
3456,23,4095383,Mumbai,3BHK,Buy,14,9,1,0
3457,33,11178851,Bangalore,3BHK,Buy,28,6,0,1
3458,30,8239267,Pune,3BHK,Buy,1,3,0,0
3459,56,12670977,Bangalore,3BHK,Rent,28,7,0,1
3460,29,2867481,Pune,2BHK,Rent,25,9,0,0
3461,47,6396054,Pune,3BHK,Buy,8,6,1,0
3462,54,3268430,Pune,3BHK,Buy,18,7,0,0
3463,21,11135011,Mumbai,2BHK,Rent,14,8,0,1
3464,52,5041370,Pune,1BHK,Rent,2,4,1,0
3465,45,6905349,Bangalore,3BHK,Buy,24,5,0,1
3466,49,7578086,Mumbai,1BHK,Buy,12,4,1,1
3467,27,14515877,Mumbai,3BHK,Buy,27,1,0,0
3468,23,11219892,Pune,1BHK,Rent,24,6,0,1
3469,40,4602021,Delhi,3BHK,Buy,1,7,1,0
3470,40,12140380,Mumbai,1BHK,Rent,21,2,0,0
3471,50,4717370,Pune,1BHK,Rent,15,6,1,0
3472,55,13680810,Bangalore,3BHK,Buy,11,2,0,0
3473,55,10650353,Delhi,1BHK,Rent,18,5,1,1
3474,59,7963523,Mumbai,3BHK,Buy,17,1,1,0
3475,47,9694852,Delhi,3BHK,Buy,3,3,1,0
3476,46,3746659,Mumbai,2BHK,Rent,15,4,1,0
3477,34,13716730,Delhi,3BHK,Buy,13,4,0,1
3478,37,5847852,Delhi,3BHK,Rent,3,2,1,0
3479,38,6940952,Bangalore,3BHK,Rent,13,8,0,1
3480,49,12243021,Delhi,3BHK,Buy,26,6,0,1
3481,40,9298716,Bangalore,2BHK,Rent,9,9,0,0
3482,47,9046305,Pune,2BHK,Rent,10,6,0,0
3483,38,14848503,Mumbai,2BHK,Buy,1,3,1,0
3484,24,10572823,Bangalore,2BHK,Rent,27,2,1,0
3485,21,10320442,Mumbai,1BHK,Buy,2,9,0,0
3486,21,5156390,Bangalore,3BHK,Buy,25,3,1,0
3487,46,14116906,Mumbai,2BHK,Rent,14,6,1,1
3488,40,4912166,Bangalore,3BHK,Rent,5,2,0,0
3489,43,12469052,Mumbai,2BHK,Buy,25,7,0,1
3490,30,12028943,Pune,3BHK,Rent,22,1,0,0
3491,31,7890681,Mumbai,1BHK,Buy,10,9,1,0
3492,25,9513317,Pune,2BHK,Rent,26,1,0,0
3493,21,12069050,Pune,1BHK,Buy,19,9,1,1
3494,37,8105183,Pune,1BHK,Buy,8,1,0,0
3495,42,2860513,Delhi,3BHK,Rent,13,1,1,0
3496,54,9183671,Mumbai,2BHK,Rent,9,8,1,0
3497,49,6428935,Delhi,1BHK,Rent,18,1,1,0
3498,24,7367578,Delhi,3BHK,Buy,25,8,0,1
3499,25,8460358,Mumbai,3BHK,Buy,4,3,0,0
3500,31,3059288,Pune,3BHK,Rent,8,4,1,0
3501,41,7586551,Delhi,1BHK,Rent,5,2,0,0
3502,55,7999566,Delhi,3BHK,Buy,29,6,1,1
3503,32,8810136,Bangalore,3BHK,Rent,6,7,1,0
3504,46,6390741,Mumbai,3BHK,Rent,20,3,1,0
3505,39,12048657,Delhi,1BHK,Buy,5,9,1,0
3506,27,12847755,Mumbai,3BHK,Rent,28,3,1,0
3507,27,14070834,Mumbai,1BHK,Buy,1,7,1,0
3508,46,14619884,Delhi,3BHK,Buy,28,4,1,1
3509,25,9052710,Mumbai,1BHK,Rent,19,5,1,1
3510,41,4393432,Pune,1BHK,Rent,4,9,0,0
3511,34,10242909,Delhi,2BHK,Rent,1,3,0,0
3512,24,4899529,Delhi,2BHK,Buy,29,3,0,0
3513,43,11139169,Delhi,2BHK,Buy,19,9,1,1
3514,40,9681356,Bangalore,1BHK,Buy,4,9,0,0
3515,35,3381173,Bangalore,3BHK,Rent,14,4,1,0
3516,49,5027880,Bangalore,3BHK,Buy,14,1,1,0
3517,28,3051628,Bangalore,1BHK,Buy,9,1,0,0
3518,39,4386568,Delhi,3BHK,Buy,19,9,1,0
3519,59,13837630,Pune,1BHK,Rent,11,6,0,1
3520,48,6945868,Mumbai,3BHK,Buy,16,5,0,1
3521,47,2148388,Mumbai,1BHK,Rent,19,3,0,0
3522,24,9786637,Delhi,2BHK,Rent,4,3,1,0
3523,35,6126564,Pune,2BHK,Buy,9,2,0,0
3524,55,7905480,Mumbai,3BHK,Buy,25,7,1,1
3525,57,7077831,Pune,3BHK,Buy,17,9,1,1
3526,21,7573798,Delhi,3BHK,Rent,15,6,1,1
3527,23,4926759,Bangalore,3BHK,Rent,8,1,1,0
3528,44,8685237,Pune,2BHK,Rent,26,6,1,1
3529,47,5101954,Mumbai,2BHK,Rent,13,8,1,1
3530,56,9280054,Mumbai,1BHK,Buy,1,8,0,0
3531,54,5162103,Mumbai,3BHK,Buy,2,3,0,0
3532,49,10938606,Bangalore,2BHK,Rent,10,1,1,0
3533,44,6973216,Pune,1BHK,Rent,27,5,0,1
3534,44,9285599,Pune,1BHK,Rent,21,6,1,1
3535,24,8961990,Mumbai,1BHK,Rent,27,9,0,1
3536,23,7612050,Pune,2BHK,Rent,13,2,0,0
3537,54,4577697,Mumbai,1BHK,Rent,11,1,0,0
3538,43,12513357,Pune,3BHK,Rent,14,7,0,1
3539,43,9676465,Bangalore,1BHK,Rent,16,2,1,0
3540,25,10820221,Bangalore,1BHK,Buy,28,2,0,0
3541,51,8232238,Delhi,2BHK,Buy,29,3,0,0
3542,26,5047725,Delhi,1BHK,Rent,6,4,1,0
3543,57,7328567,Delhi,2BHK,Buy,2,7,1,0
3544,30,14701880,Pune,2BHK,Buy,26,1,0,0
3545,27,7710333,Bangalore,3BHK,Buy,5,6,0,0
3546,59,14786482,Bangalore,1BHK,Rent,19,7,1,1
3547,58,5577141,Bangalore,3BHK,Rent,7,3,0,0
3548,41,9912954,Mumbai,3BHK,Rent,28,3,0,0
3549,40,2816473,Pune,1BHK,Buy,28,2,1,0
3550,23,9216208,Pune,1BHK,Rent,17,5,0,1
3551,42,12833269,Delhi,2BHK,Buy,5,7,1,0
3552,24,13324178,Mumbai,1BHK,Rent,12,3,1,0
3553,48,14346138,Mumbai,2BHK,Rent,19,7,0,1
3554,32,8588847,Bangalore,3BHK,Buy,27,8,1,1
3555,58,3430264,Delhi,3BHK,Rent,18,3,0,0
3556,56,8498450,Pune,2BHK,Buy,28,1,0,0
3557,25,9072224,Mumbai,1BHK,Rent,12,3,0,0
3558,33,12024454,Bangalore,1BHK,Rent,3,6,0,0
3559,43,4729974,Pune,2BHK,Rent,26,1,0,0
3560,50,13175594,Bangalore,3BHK,Buy,4,9,1,0
3561,57,3335364,Pune,2BHK,Rent,15,3,1,0
3562,45,13048541,Bangalore,1BHK,Buy,15,3,1,0
3563,47,6540272,Pune,1BHK,Buy,11,7,0,1
3564,34,6709226,Delhi,2BHK,Buy,2,7,1,0
3565,56,11310071,Pune,1BHK,Rent,18,6,0,1
3566,59,11222329,Pune,3BHK,Rent,3,7,0,0
3567,36,10820939,Pune,2BHK,Rent,18,5,1,1
3568,42,13252265,Bangalore,3BHK,Rent,14,8,1,1
3569,41,12115084,Mumbai,3BHK,Rent,6,2,1,0
3570,41,8589081,Pune,2BHK,Buy,2,5,0,0
3571,28,4323729,Pune,2BHK,Buy,1,9,0,0
3572,36,3649961,Delhi,1BHK,Buy,8,4,1,0
3573,51,11197618,Pune,1BHK,Buy,10,8,1,0
3574,30,7124595,Delhi,2BHK,Buy,20,3,0,0
3575,52,6709075,Pune,2BHK,Buy,18,6,1,1
3576,54,12669711,Bangalore,1BHK,Rent,20,8,0,1
3577,29,6335972,Mumbai,1BHK,Buy,11,9,0,1
3578,37,13988221,Mumbai,1BHK,Buy,18,7,0,1
3579,31,14996058,Mumbai,2BHK,Buy,27,6,0,1
3580,52,12664782,Bangalore,2BHK,Buy,16,6,0,1
3581,30,9173625,Delhi,1BHK,Rent,5,6,1,0
3582,42,7523711,Mumbai,3BHK,Buy,7,9,1,0
3583,37,6640353,Bangalore,3BHK,Rent,22,3,1,0
3584,24,3171116,Bangalore,1BHK,Rent,2,4,0,0
3585,45,8982805,Pune,2BHK,Buy,11,3,1,0
3586,41,7010919,Delhi,2BHK,Buy,13,9,1,1
3587,57,4859453,Bangalore,3BHK,Rent,20,5,1,0
3588,58,11009264,Delhi,1BHK,Buy,24,8,0,1
3589,21,3618755,Mumbai,3BHK,Buy,28,8,1,0
3590,45,14497650,Mumbai,3BHK,Buy,16,9,1,1
3591,56,5622456,Mumbai,1BHK,Rent,14,7,0,1
3592,37,4463208,Pune,3BHK,Buy,7,3,1,0
3593,44,8886806,Pune,2BHK,Rent,7,5,1,0
3594,22,6004168,Delhi,3BHK,Rent,12,3,0,0
3595,35,10784599,Delhi,1BHK,Rent,12,2,1,0
3596,52,3981908,Pune,2BHK,Buy,20,3,0,0
3597,59,14053485,Bangalore,2BHK,Rent,1,9,1,0
3598,26,6998710,Delhi,3BHK,Buy,23,9,0,1
3599,21,14212084,Delhi,2BHK,Rent,6,8,0,0
3600,43,10993487,Mumbai,1BHK,Buy,8,7,0,0
3601,59,5398718,Delhi,3BHK,Buy,27,1,0,0
3602,37,2280759,Delhi,2BHK,Rent,13,9,1,0
3603,54,4119990,Bangalore,1BHK,Rent,5,2,0,0
3604,49,7883417,Delhi,3BHK,Rent,24,6,0,1
3605,29,13849278,Bangalore,1BHK,Buy,10,5,1,0
3606,33,6660296,Mumbai,2BHK,Buy,27,6,1,1
3607,26,14522318,Pune,3BHK,Buy,14,8,1,1
3608,26,12374310,Mumbai,3BHK,Rent,24,8,0,1
3609,40,10533216,Bangalore,2BHK,Buy,9,2,1,0
3610,23,10324672,Bangalore,1BHK,Buy,17,7,0,1
3611,37,10525380,Delhi,2BHK,Buy,3,2,1,0
3612,32,7288171,Delhi,3BHK,Rent,12,1,1,0
3613,21,10209093,Pune,3BHK,Rent,12,8,1,1
3614,37,8507419,Bangalore,2BHK,Buy,11,9,0,1
3615,23,7368492,Bangalore,1BHK,Rent,22,7,0,1
3616,46,14075801,Mumbai,2BHK,Rent,29,4,0,1
3617,35,14626727,Pune,1BHK,Rent,4,7,0,0
3618,56,8281102,Mumbai,1BHK,Rent,8,4,0,0
3619,52,12590757,Delhi,3BHK,Rent,10,7,0,0
3620,52,13097290,Delhi,1BHK,Rent,14,4,0,1
3621,24,8709332,Mumbai,3BHK,Rent,1,9,0,0
3622,38,13196223,Delhi,1BHK,Rent,12,5,0,1
3623,39,12406941,Mumbai,1BHK,Rent,5,7,0,0
3624,55,12852817,Bangalore,3BHK,Buy,14,8,0,1
3625,34,8333538,Bangalore,1BHK,Buy,4,5,0,0
3626,53,4244482,Delhi,2BHK,Rent,28,1,1,0
3627,34,2627901,Pune,1BHK,Rent,17,4,1,0
3628,54,4981899,Bangalore,3BHK,Rent,26,3,1,0
3629,24,8386676,Delhi,3BHK,Rent,22,7,1,1
3630,44,3588253,Pune,2BHK,Buy,26,6,0,0
3631,49,2683045,Delhi,1BHK,Rent,13,6,1,0
3632,39,11889620,Mumbai,2BHK,Buy,3,2,1,0
3633,26,6216101,Delhi,1BHK,Buy,11,6,0,1
3634,53,10238439,Mumbai,2BHK,Buy,11,8,0,1
3635,39,8882076,Bangalore,3BHK,Buy,5,5,1,0
3636,21,13759333,Bangalore,3BHK,Buy,6,9,1,0
3637,25,10844731,Delhi,2BHK,Buy,4,2,0,0
3638,47,12771600,Pune,1BHK,Rent,10,7,1,0
3639,36,4039282,Delhi,1BHK,Rent,10,6,0,0
3640,26,12914961,Delhi,3BHK,Buy,12,6,1,1
3641,33,2661944,Bangalore,1BHK,Rent,22,4,0,0
3642,55,11790326,Bangalore,2BHK,Buy,23,9,0,1
3643,39,12643876,Delhi,2BHK,Rent,18,6,1,1
3644,32,14850341,Bangalore,1BHK,Buy,15,8,1,1
3645,36,6650635,Mumbai,3BHK,Buy,23,8,1,1
3646,30,2017903,Delhi,3BHK,Rent,23,4,0,0
3647,45,14418672,Bangalore,3BHK,Buy,18,5,1,1
3648,40,9100883,Delhi,3BHK,Rent,3,2,0,0
3649,51,12853064,Bangalore,3BHK,Buy,3,4,0,0
3650,24,3661241,Mumbai,2BHK,Rent,1,6,1,0
3651,43,12892542,Mumbai,1BHK,Rent,17,2,1,0
3652,22,10758164,Delhi,2BHK,Rent,10,2,0,0
3653,42,11226262,Mumbai,3BHK,Rent,27,7,1,1
3654,57,12317704,Mumbai,3BHK,Rent,6,5,0,0
3655,28,3401170,Bangalore,1BHK,Buy,25,3,0,0
3656,27,9712254,Delhi,1BHK,Buy,25,3,1,0
3657,34,4685293,Bangalore,1BHK,Rent,11,7,0,0
3658,23,8444861,Bangalore,2BHK,Buy,14,3,0,0
3659,36,11846358,Pune,1BHK,Buy,17,5,1,1
3660,39,7819610,Mumbai,2BHK,Rent,28,2,0,0
3661,38,6608474,Bangalore,3BHK,Rent,7,3,0,0
3662,36,13765091,Bangalore,2BHK,Buy,22,4,0,1
3663,28,10922571,Bangalore,1BHK,Rent,4,1,1,0
3664,53,14876717,Mumbai,2BHK,Rent,11,4,1,1
3665,32,14122913,Mumbai,2BHK,Rent,19,4,0,1
3666,31,4114336,Mumbai,2BHK,Buy,9,3,1,0
3667,25,7028699,Delhi,1BHK,Rent,26,9,1,1
3668,47,12941279,Bangalore,2BHK,Buy,21,3,1,0
3669,32,12693297,Mumbai,1BHK,Rent,8,2,1,0
3670,37,4888851,Bangalore,2BHK,Buy,20,7,0,0
3671,26,6378023,Delhi,2BHK,Rent,4,9,1,0
3672,53,7239522,Pune,2BHK,Rent,16,6,1,1
3673,25,14383582,Delhi,1BHK,Rent,6,5,0,0
3674,48,7016761,Mumbai,1BHK,Buy,6,1,0,0
3675,34,4436901,Mumbai,1BHK,Buy,19,3,1,0
3676,25,8947797,Delhi,3BHK,Buy,2,9,0,0
3677,53,6868136,Bangalore,1BHK,Buy,11,8,1,1
3678,39,10539016,Mumbai,2BHK,Rent,25,9,0,1
3679,42,7923827,Mumbai,3BHK,Rent,18,8,0,1
3680,25,13349384,Delhi,1BHK,Buy,9,1,1,0
3681,22,6156094,Bangalore,1BHK,Buy,28,8,1,1
3682,50,4050126,Delhi,3BHK,Buy,16,8,1,0
3683,59,7231308,Delhi,3BHK,Buy,11,5,0,1
3684,24,13771775,Bangalore,1BHK,Buy,14,6,1,1
3685,53,8213397,Bangalore,3BHK,Buy,8,2,0,0
3686,33,3955599,Pune,2BHK,Rent,27,1,0,0
3687,40,8638111,Delhi,2BHK,Buy,13,8,0,1
3688,27,6728257,Bangalore,2BHK,Buy,10,7,1,0
3689,35,9169165,Mumbai,1BHK,Buy,23,4,0,1
3690,43,14111098,Pune,2BHK,Rent,12,7,1,1
3691,34,4515553,Delhi,3BHK,Buy,21,2,0,0
3692,43,13610247,Bangalore,2BHK,Rent,29,2,0,0
3693,39,11529827,Pune,3BHK,Rent,3,7,0,0
3694,49,10647991,Pune,2BHK,Buy,2,3,0,0
3695,40,12849069,Mumbai,3BHK,Rent,11,6,0,1
3696,49,2176682,Pune,2BHK,Buy,24,7,1,0
3697,44,4016987,Delhi,2BHK,Rent,18,7,0,0
3698,38,4909419,Bangalore,2BHK,Buy,24,4,1,0
3699,30,12187823,Pune,3BHK,Buy,21,3,1,0
3700,28,10485061,Pune,3BHK,Rent,25,1,1,0
3701,46,2578078,Delhi,2BHK,Buy,4,7,0,0
3702,49,12823750,Mumbai,3BHK,Buy,8,9,1,0
3703,30,10797057,Mumbai,3BHK,Rent,29,1,0,0
3704,37,10965171,Bangalore,1BHK,Rent,11,5,0,1
3705,22,12441772,Delhi,2BHK,Buy,15,4,1,1
3706,26,4566436,Mumbai,3BHK,Rent,23,2,0,0
3707,25,8118313,Bangalore,3BHK,Buy,28,7,0,1
3708,48,5822379,Bangalore,3BHK,Rent,24,7,0,1
3709,25,5450320,Mumbai,3BHK,Rent,21,8,0,1
3710,38,5045236,Delhi,1BHK,Rent,2,3,0,0
3711,46,6810277,Pune,3BHK,Buy,23,6,1,1
3712,40,11851746,Mumbai,3BHK,Buy,19,4,1,1
3713,47,10137083,Pune,1BHK,Buy,15,3,0,0
3714,32,14164078,Pune,2BHK,Buy,29,4,0,1
3715,27,14060390,Delhi,2BHK,Buy,26,1,1,0
3716,23,8032861,Delhi,1BHK,Rent,26,7,1,1
3717,30,4552387,Bangalore,2BHK,Buy,26,7,1,0
3718,54,5636402,Delhi,2BHK,Rent,28,7,0,1
3719,45,14428706,Bangalore,1BHK,Rent,27,2,1,0
3720,55,14448441,Mumbai,3BHK,Rent,26,1,1,0
3721,36,2493496,Pune,1BHK,Buy,13,9,1,0
3722,22,3519493,Delhi,1BHK,Rent,2,2,0,0
3723,44,11657356,Mumbai,1BHK,Buy,3,5,1,0
3724,30,6164026,Bangalore,1BHK,Buy,14,5,0,1
3725,58,13559637,Delhi,1BHK,Buy,20,8,0,1
3726,42,5714779,Pune,3BHK,Buy,26,1,0,0
3727,46,3200413,Mumbai,2BHK,Rent,13,7,0,0
3728,59,2831219,Delhi,1BHK,Buy,27,3,0,0
3729,47,3955683,Delhi,3BHK,Rent,23,2,1,0
3730,49,7250305,Mumbai,1BHK,Rent,26,5,0,1
3731,58,10663609,Bangalore,3BHK,Buy,16,4,0,1
3732,40,7426723,Bangalore,2BHK,Rent,12,9,1,1
3733,47,7598023,Delhi,3BHK,Rent,1,1,1,0
3734,40,11852844,Bangalore,3BHK,Rent,6,3,0,0
3735,39,7808625,Bangalore,2BHK,Buy,13,3,1,0
3736,40,6929405,Mumbai,2BHK,Rent,22,4,1,1
3737,55,6724044,Bangalore,3BHK,Buy,24,7,0,1
3738,22,6305457,Bangalore,1BHK,Buy,2,5,0,0
3739,50,8068174,Mumbai,1BHK,Buy,18,6,1,1
3740,54,8483999,Delhi,2BHK,Buy,17,3,1,0
3741,42,5083873,Delhi,1BHK,Rent,19,5,0,1
3742,23,3329020,Mumbai,2BHK,Rent,23,2,1,0
3743,26,10267102,Pune,3BHK,Rent,15,4,1,1
3744,35,2400717,Mumbai,3BHK,Buy,8,3,0,0
3745,47,5147573,Pune,1BHK,Rent,23,3,0,0
3746,30,11556526,Bangalore,2BHK,Buy,9,4,0,0
3747,29,9117069,Delhi,1BHK,Rent,8,8,1,0
3748,53,8741935,Pune,1BHK,Buy,8,8,1,0
3749,52,11150262,Pune,3BHK,Buy,11,1,0,0
